"日期","动画","番剧","国创","音乐","舞蹈","游戏","科技","生活","鬼畜","时尚","广告","娱乐","影视","放映厅"
"2013年04月05日",510078924,958140164,37856101,608464564,97907347,598623256,85252496,552503512,212674111,0,1975222,3141270,16164864,21452286
"2013年04月06日",510451482,959810421,37856101,608893750,98070821,599056363,85332414,552690517,212815319,0,1975222,3141270,16164864,21452286
"2013年04月06日",511053518,959944187,37856101,609930395,98206940,600338026,85472470,557373110,213711009,0,1975222,3141270,16164864,21480791
"2013年04月07日",511188571,961118288,37863680,610344742,98223025,600487481,85600065,557664375,213728957,0,1975222,3141270,16164864,21491802
"2013年04月07日",511601726,963375623,37865168,612066619,98458318,601023486,85864397,559197469,213822570,0,1975222,3141270,16164864,21546278
"2013年04月08日",511779509,963464917,37865168,612217942,98566078,601240007,85865892,559562860,213823913,0,1975222,3141270,16164864,21549839
"2013年04月08日",512311923,963936721,37865168,612905974,98731403,601703391,86117601,560115812,214089755,0,1975222,3141270,16164864,21588669
"2013年04月09日",512549324,964005951,37865168,612961360,98853494,602268253,86147830,560274891,214187700,0,1975222,3141270,16164864,21588669
"2013年04月09日",513071836,964653710,37867777,613529369,98953508,602940187,86903364,561405558,214215447,0,1975222,3141270,16164864,21619060
"2013年04月10日",513450198,964913885,37867777,613731981,98953508,603114644,87469728,561849011,214317515,0,1975222,3141270,16164864,21619060
"2013年04月10日",513959608,964925996,37867777,614614529,98990776,603805533,87703532,562230847,214951426,0,1975222,3141270,16164864,21621314
"2013年04月11日",514085302,965716789,37867777,614706523,98997201,604021763,87705923,562445092,214968502,0,1975222,3141270,16164864,21621314
"2013年04月11日",516096621,966011189,37867777,615401425,99117075,604704432,87766351,562914664,215009545,0,1975222,3141270,16164864,21621314
"2013年04月12日",516533622,968885463,37867777,615682304,99137307,605284160,87766351,563110489,215052029,0,1975222,3141270,16164864,21679271
"2013年04月12日",517111531,969392192,37875747,617130002,99236052,607063182,88121059,564919701,215254911,0,1975222,3141270,16175388,21706634
"2013年04月13日",517605898,971522684,37875747,617578524,99261231,607405200,88194135,565143999,215459456,0,1975222,3141270,16175388,21819699
"2013年04月13日",519035145,971591141,37951934,618524789,99310387,608333231,88280524,566130182,215921326,0,1975222,3141270,16181410,21819699
"2013年04月14日",519337996,974822097,37951934,618779656,99338621,608563368,88331301,566430588,215923740,0,1975222,3141270,16181410,21896182
"2013年04月14日",520134035,975516374,37955617,619927091,99446882,609690589,88490828,570338959,216228939,0,1975222,3141270,16181410,21924780
"2013年04月15日",520361704,975525865,37955617,620077111,99480117,610013139,88764136,570514423,216245944,0,1975222,3141270,16181410,21924780
"2013年04月15日",520965567,975546343,37955617,620633009,99580181,610497089,88918321,571306967,216350069,0,1975222,3141270,16181410,21944307
"2013年04月16日",521255547,975679192,37955617,620687105,99652880,610814203,88922214,571506612,216392466,0,1975222,3141270,16181410,21944307
"2013年04月16日",521804782,975714574,37956189,621376225,99720063,611568807,89120630,572255250,216479775,0,1975222,3141270,16181410,21944307
"2013年04月17日",522527812,975817907,37956189,621480718,99735390,611811172,89127365,572978971,216505904,0,1975222,3141270,16181410,21944307
"2013年04月17日",524795539,975885676,37957673,621862456,99771870,612595911,89209373,573519587,217029773,0,1976463,3146216,16320362,21967118
"2013年04月18日",524964490,976127690,37957673,621988714,99843743,613137262,89337527,573587617,217064322,0,1976463,3146216,16320362,21967118
"2013年04月18日",525658344,976135187,37957673,623150019,99891999,613516734,89712347,574155898,217143661,0,1976463,3146216,16320362,21975873
"2013年04月19日",526065085,979244494,37957673,623226203,100014159,613780725,90010237,574344553,217453757,0,1976463,3146216,16320362,21975873
"2013年04月19日",526837921,979856036,37957673,625965996,100186563,614700206,90209314,576013519,217935184,0,1976463,3146216,16320362,21996542
"2013年04月20日",526957841,981180390,37957673,626459360,100235752,615138140,90237351,576196054,217958584,0,1976463,3146216,16320362,21996542
"2013年04月20日",528166256,982382560,37957673,627452418,100309056,616074607,90421895,577371782,218116773,0,1976463,3146216,16320362,22005724
"2013年04月21日",528259939,983221969,37957673,627869631,100320184,616215178,90472673,577685990,218185922,0,1976463,3146216,16320362,22005724
"2013年04月21日",529022143,985244359,37957673,628665513,100349909,616943013,90762039,578591165,218253510,0,1976463,3146216,16320362,22027265
"2013年04月22日",529242296,985588764,37957673,628745383,100356965,617201024,90765268,578865032,218305005,0,1976463,3146216,16320362,22027265
"2013年04月22日",530577404,985738819,37963715,629956763,100409844,618060326,90950894,579479003,218565575,0,1976463,3146216,16348281,22036691
"2013年04月23日",531016028,985738819,37963715,630174275,100409844,618185524,91050243,579684939,218572481,0,1976463,3146216,16351698,22044213
"2013年04月23日",531518778,985753515,37963715,630668998,100695140,619231499,91274745,581385994,218590285,0,1976463,3146216,16351698,22057469
"2013年04月24日",532141826,985813996,37963715,630809819,100703245,619668831,91275937,581547551,218848327,0,1976463,3146216,16355810,22057469
"2013年04月24日",532722147,986311896,38057405,631706492,100738652,620473073,91487519,582797530,219134755,0,1976463,3146216,16434870,22202215
"2013年04月25日",533004629,986634750,38057405,631902976,100738652,620713850,91527856,583257228,219134755,0,1976463,3146216,16438886,22214842
"2013年04月25日",533365584,986657849,38057405,632221308,100789289,621117366,91622017,584145124,219316827,0,1976463,3146216,16438886,22224360
"2013年04月26日",533685382,989329575,38058707,632360497,100789289,621476410,91661761,584346601,219334965,0,1984498,3146216,16438886,22224360
"2013年04月26日",534260604,989582521,38067414,633118969,100851431,622479859,91908371,585182443,219344091,0,1984498,3146216,16438886,22231511
"2013年04月27日",534928497,990490036,38068574,633458329,100861282,622747056,92511420,586956870,219364363,0,1984498,3146216,16438886,22241389
"2013年04月27日",535304766,990672502,38081906,633933658,100882161,623729274,92963098,587397149,219404641,0,1984498,3146216,16438886,22272089
"2013年04月28日",536763832,990993003,38081906,634004738,100899600,625536253,93106669,587511724,219455247,0,1984498,3146216,16448058,22272089
"2013年04月28日",537526686,993379199,38081906,635897260,101343591,626439112,93162732,587847187,219694745,0,2000605,3146216,16448058,22272089
"2013年04月29日",537756428,993712045,38081906,636515864,101593594,627152823,93162732,588221109,220071905,0,2000605,3146216,16448058,22283059
"2013年04月29日",538511104,993872003,38081906,637074853,101642615,628236170,93219255,588898966,220248917,0,2000605,3146216,16448058,22285316
"2013年04月30日",539241623,994023174,38081906,637312876,101668582,628945331,93231142,589034304,220421843,0,2000605,3146216,16448058,22285316
"2013年04月30日",540303199,994269660,38084998,639786214,101734766,630497498,93439541,590729732,220678194,0,2000605,3146216,16448058,22299768
"2013年05月01日",541314327,994299109,38084998,639922953,101755337,630805053,93548711,591952798,220688276,0,2000605,3146216,16448058,22299768
"2013年05月01日",542091734,994477821,38084998,641107882,101902960,631844780,93873699,593042271,220857052,0,2000605,3146216,16448058,22299768
"2013年05月02日",542196680,994493000,38084998,641427644,101902960,632530600,94066604,593165355,221054433,0,2000605,3146216,16448058,22299768
"2013年05月02日",542959656,994650301,38084998,642674372,102024176,633391145,94728351,594216418,221056842,0,2000605,3146216,16448058,22308085
"2013年05月03日",543723033,997352942,38084998,642903205,102027530,633726897,94748527,594450313,221083484,0,2000605,3146216,16448058,22659979
"2013年05月03日",545008831,997551552,38086385,643942396,102072768,634571674,94787571,595481554,221250148,0,2003735,3146216,16517988,22659979
"2013年05月04日",545195706,998123173,38086385,645404750,102178979,635265662,95021241,595784642,221272595,0,2003735,3146216,16517988,22670514
"2013年05月04日",546071635,998371013,38086385,645774130,102383545,635950359,95192992,596789133,221937201,0,2003735,3146216,16523788,22670514
"2013年05月05日",546295817,999327901,38086385,646301753,102425228,636262693,95219116,598547009,221941689,0,2003735,3146216,16523788,22670514
"2013年05月05日",547038595,1001190301,38107436,647288548,102570235,637684330,95465402,599183028,221976151,0,2003735,3146216,16570068,22670514
"2013年05月06日",547474147,1001510962,38107436,647442148,102668035,638191867,95520421,599485161,222353422,0,2003735,3146216,16570068,22670514
"2013年05月06日",548906700,1001727010,38109359,648127660,102857244,639264076,95540485,601228191,222785574,0,2003735,3146216,16576142,22676733
"2013年05月07日",549148816,1001976448,38109359,648188628,102882836,639444279,95829058,603480250,222802240,0,2003735,3146216,16576142,22702830
"2013年05月07日",550212180,1002077897,38109359,648945445,102992592,640625008,96061757,604069688,223039116,0,2003735,3146216,16581186,22729009
"2013年05月08日",550740623,1002365806,38109359,649055597,103052703,640796688,96073331,604263967,223242349,0,2003735,3150912,16689340,22787711
"2013年05月08日",551194016,1002563370,38135370,649709758,103152337,641419619,96351178,605274147,223275940,0,2015232,3150912,16717959,22806870
"2013年05月09日",551491890,1002888993,38135370,650335132,103228055,642008175,96382420,605653669,223298086,0,2015232,3150912,16717959,22869860
"2013年05月09日",551927687,1002896253,38135370,650903080,103242363,642835389,96555115,606430237,223308877,0,2191309,3150912,16751009,22883332
"2013年05月10日",552119986,1005620516,39523660,651321892,103272013,643156267,96688012,606719032,223330858,0,2191309,3150912,16751009,22889832
"2013年05月10日",553372830,1005876004,39628884,651957916,103299555,645195824,96818049,607115757,224039309,0,2191309,3150912,16755745,22889832
"2013年05月11日",554556464,1007021703,39628884,652123004,103308617,645624804,96829956,607707131,224881568,0,2204929,3150912,16764526,22903265
"2013年05月11日",555199695,1007786596,39677855,653067885,103378154,647687423,97289536,608972436,225338692,0,2204929,3150912,16764526,23180867
"2013年05月12日",555577266,1009409370,39677855,653182170,103407788,648469765,97356442,609711694,225396200,0,2204929,3150912,16764526,23200243
"2013年05月12日",556470336,1009804156,39721044,653953579,103500699,649570375,97674188,610429775,226289374,0,2204929,3150912,16764526,23212851
"2013年05月13日",556693722,1010090653,39721044,654133327,103530027,649942469,97706697,610988406,226315227,0,2204929,3150912,16764526,23222159
"2013年05月13日",557010224,1010212443,39721044,656727534,103592328,652204754,97838824,612115862,226507083,0,2209885,3150912,16769184,23228886
"2013年05月14日",557179623,1010217678,39722327,657025023,103608687,653107613,97849476,612271797,226513057,0,2209885,3150912,16772267,23333494
"2013年05月14日",557508853,1010490274,39725476,657575454,103923916,655115189,97955840,613814329,227972802,0,2280857,3150912,16867601,23339444
"2013年05月15日",557848617,1010544851,39725476,658301208,103982179,655437363,97964291,614520122,228147490,0,2280857,3150912,16867601,23339444
"2013年05月15日",558753945,1010597389,39725476,658674828,104323784,656223191,98224600,615664152,228363422,0,2280857,3150912,16974763,23339444
"2013年05月16日",559162424,1010699325,39725476,658906512,104368868,657122641,98236778,616620131,228671335,0,2280857,3150912,16974763,23339444
"2013年05月16日",560103679,1010781013,39725476,659526726,104397379,659850831,98691487,618062835,228727426,0,2280857,3150912,16979838,23339444
"2013年05月17日",560457097,1013374786,39725476,659597393,104513037,660444092,98761538,618371246,228727426,0,2280857,3150912,16979838,23339444
"2013年05月17日",561351004,1013701735,39725476,660681015,104642809,661358825,98906065,619144323,228841461,0,2280857,3150912,16985071,23364111
"2013年05月18日",561698236,1014411414,39725476,660827824,104677661,662057946,98914511,619348261,228911749,0,2280857,3150912,16985071,23364111
"2013年05月18日",563302010,1015000884,39727865,661609812,104786978,662806958,99030285,619833040,228977681,0,2280857,3150912,16985071,23390107
"2013年05月19日",563951032,1016748890,39727865,661847149,104877015,663012514,99136311,620492533,229751870,0,2280857,3150912,16987302,23390107
"2013年05月19日",564696223,1017125691,39733026,662446712,104965584,664644456,99247032,621051860,229924818,0,2280857,3150912,16987302,23390107
"2013年05月20日",565176632,1017438828,39733026,662543171,105124047,665243390,99268104,621238810,229980779,0,2280857,3150912,17511670,23429743
"2013年05月20日",565833100,1017910366,39733026,663380573,105152617,666082319,99511705,621599286,230101874,0,2280857,3150912,17511670,23433094
"2013年05月21日",566039430,1018086392,39733026,663455507,105186410,666450840,99632165,622014223,230119208,0,2280857,3150912,17518292,23433094
"2013年05月21日",566572697,1018402578,39733026,663894335,105285543,667100935,99801146,622660234,230249302,0,2286163,3150912,17528539,23512726
"2013年05月22日",566862376,1018559675,39733026,664709777,105332625,667384666,99816641,622790372,230385893,0,2301650,3150912,17542098,23512726
"2013年05月22日",567409959,1018678099,39733026,665314184,105408766,668272710,99883339,623617298,230424587,0,2301650,3150912,17552823,23512726
"2013年05月23日",567815667,1018796438,39736992,665482498,105413107,668698543,99888259,623895491,230491865,0,2301650,3150912,17890417,23867505
"2013年05月23日",568723180,1018858639,39739378,667257447,105460752,670118822,99930385,624847241,230523334,0,2301650,3150912,17945457,23878022
"2013年05月24日",569028889,1021384136,39739378,667669824,105492852,670361188,99932942,624930674,230523334,0,2301650,3150912,18025575,23878022
"2013年05月24日",570295549,1021898592,41182563,668628587,105817362,671589992,99985394,626283570,230617531,0,2317961,3150912,18041296,23960965
"2013年05月25日",570753751,1022631434,41188538,668876286,106052865,672885697,100162834,626532868,230677418,0,2317961,3150912,18047802,24005455
"2013年05月25日",571877107,1022877236,41188538,669361077,106154602,675281595,100280642,627679182,231274802,0,2328602,3150912,18150605,24070615
"2013年05月26日",572093664,1024561335,41188538,670122095,106191133,675587238,100525083,627753307,231281259,0,2328602,3150912,18152527,24070615
"2013年05月26日",572991275,1025334643,41188538,670938543,106398243,676749164,100640244,628196802,231448129,0,2333520,3150912,18169853,24078086
"2013年05月27日",573428841,1025966984,41188538,671014516,106471225,677113894,100682151,628387859,231515429,0,2333520,3150912,18169853,24086484
"2013年05月27日",574109073,1026063488,41188538,672718632,106605000,678014927,100738911,629131147,231613777,0,2333520,3150912,18173198,24086484
"2013年05月28日",574471218,1027001894,41188538,673107260,106633018,678244509,100740158,629638615,231824239,0,2333520,3150912,18173198,24086484
"2013年05月28日",574920530,1027250834,41198388,675150705,106750172,679204671,100846406,630389465,231989428,0,2371086,3150912,18181462,24143027
"2013年05月29日",575161182,1028628834,41198388,675296728,106930967,679629627,101840710,630590882,231995840,0,2371086,3150912,18181462,24143027
"2013年05月29日",575823372,1029776185,41198388,676298220,107036495,680182633,101955509,631733698,232050243,0,2371086,3150912,18229816,24154031
"2013年05月30日",575936758,1030737378,41198388,676523698,107198286,680495319,101998733,631923231,232310538,0,2371086,3150912,18239427,24154031
"2013年05月30日",577047216,1030776774,41730399,677625644,107271902,681702918,102462268,632735049,232701579,0,2371086,3150912,18318104,24184088
"2013年05月31日",577414450,1033250616,44464587,677813757,107383264,681989960,102749313,632991879,232861289,0,2371086,3150912,18318104,24184088
"2013年05月31日",578107034,1033563786,44601084,678725254,107478408,683288654,102891219,633524401,233596550,0,2371086,3150912,18326923,24194550
"2013年06月01日",578585270,1034259173,44601084,678879390,107541249,683762645,102910004,633959798,234060930,0,2371086,3150912,18340394,24194550
"2013年06月01日",579385486,1034399210,44601084,679740412,107727352,685311211,102950849,634587632,234151311,0,2371086,3150912,18344761,24194550
"2013年06月02日",579970815,1035909878,44616636,680332747,107869042,686433424,103012604,634893111,234248415,0,2371086,3150912,18357674,24196960
"2013年06月02日",580948956,1036364665,44616636,682014454,108033106,687455350,103112129,635600865,234344906,0,2371086,3150912,18424070,24229527
"2013年06月03日",581663862,1036834109,44616636,682193950,108141528,687952050,103476722,635998370,234382024,0,2371086,3150912,18426108,24229527
"2013年06月03日",583112545,1036893150,44616636,683005383,108229162,689307764,103587635,638493897,234388783,0,2371086,3150912,18442880,24245152
"2013年06月04日",583746737,1036993469,44616636,683759309,108388036,689633010,103685099,639079550,234398227,0,2371086,3150912,18442880,24245152
"2013年06月04日",584611965,1037761587,45917420,685270136,108462641,690842113,103772119,640375903,234454924,0,2371086,3150912,18495595,24245152
"2013年06月05日",584876793,1037809268,45918753,685337503,108650633,691183324,103810397,640689083,234454924,0,2371086,3150912,18499110,24247048
"2013年06月05日",585558573,1037891503,45923526,686449733,108704518,691674350,103918326,642127251,234549563,0,2384626,3150912,18516387,24247048
"2013年06月06日",585801664,1038141409,45923526,686641402,108717039,692077301,103959041,642344505,234683367,0,2384626,3150912,18545993,24247048
"2013年06月06日",586884955,1038225703,45923779,687327824,108847256,694038502,104153043,643329894,235080316,0,2384626,3150912,18610413,24308971
"2013年06月07日",587234048,1040608010,45923779,687522683,108899292,694339693,104366944,643580996,235080316,0,2384626,3150912,18612490,24308971
"2013年06月07日",587567426,1041118936,45937767,688594246,109164233,695564985,104399908,645003543,235630474,0,2600245,3150912,18622591,24308971
"2013年06月08日",587781053,1041806237,45939929,688769042,109302400,695896487,104559094,645607423,235640229,0,2600245,3150912,18625592,24309799
"2013年06月08日",588502262,1041962639,45979599,690217951,109391028,697196465,105316564,646398621,236102235,0,2600245,3150912,18661600,24309799
"2013年06月09日",588997056,1043419907,45979599,690705258,109473591,697553759,105519813,646881374,236138178,0,2600245,3154924,18661600,24309799
"2013年06月09日",590791691,1043473174,45979599,691604199,109601851,699628974,105555831,647866674,236328228,0,2600245,3154924,18769668,24309799
"2013年06月10日",591433615,1043741225,45979599,692087782,109636933,699871019,105567126,648345853,236374255,0,2618369,3154924,18769668,24309799
"2013年06月10日",593048858,1043961829,46032579,692940021,109778810,701208271,105970048,649226072,236503374,0,2618369,3154924,18769668,24311829
"2013年06月11日",593366007,1043963079,46032579,693267315,109803773,701959170,106056801,649527344,236713533,0,2618369,3154924,18769668,24311829
"2013年06月11日",594086045,1044066416,46032579,693807143,109853626,703048396,106212519,650438787,238376891,0,2618369,3154924,18769668,24311829
"2013年06月12日",594698746,1044164257,46032579,694036624,110323907,703582565,106656952,650909348,238386623,0,2618369,3653170,18769668,24320530
"2013年06月12日",595488834,1044373294,46038879,694732967,110360711,704781431,106738142,652088735,238645215,0,2618369,3653170,18773665,24335392
"2013年06月13日",595647384,1044447575,47515560,694896775,110385286,705035155,106835764,652299393,239160780,0,2618369,3653170,18773665,24335392
"2013年06月13日",596429391,1044588013,47515560,695405381,110419982,705917237,106985912,654534218,239679315,0,2620123,3653170,18773665,24356710
"2013年06月14日",596784040,1046957054,47515560,696262813,110491498,706522173,107111598,654686054,239805561,0,2685526,3653170,18773665,24474670
"2013年06月14日",598120598,1047487605,47544196,697084713,110564367,707528798,107354264,655685908,239846126,0,2685526,3653170,18773665,24559979
"2013年06月15日",598461904,1048121860,47544196,697272587,110701120,708876831,107635599,656092182,240155728,0,2685526,3653170,18773665,24559979
"2013年06月15日",599277104,1048475080,47544196,698073824,110866961,709800805,107808564,656970483,240424079,0,2685526,3653170,18773665,24566662
"2013年06月16日",599412251,1049780417,47544196,698413246,110901329,710206597,108273738,658287252,240727121,0,2685526,3653170,18778090,24566662
"2013年06月16日",600699294,1049932387,47544196,698972072,111140229,712485523,108311476,658833723,240990095,0,2685526,3653170,18778090,24566662
"2013年06月17日",601163231,1050138121,47544196,699373985,111171826,713408298,108313223,659155770,241065878,0,2685526,3653170,18844491,24566662
"2013年06月17日",601557787,1050279496,47544196,700315654,111200475,714499152,108421476,660389012,241151264,0,2689389,3653170,18849762,24569586
"2013年06月18日",602168352,1050443645,47544196,700413966,111240572,714849956,108785410,661030610,241194958,0,2689389,3653170,18849762,24569586
"2013年06月18日",602451136,1050536970,47544196,701220155,111340213,715331463,109038232,663323284,241197267,0,2689389,3653170,18849762,24584237
"2013年06月19日",602970192,1050609404,47544196,701339042,111446847,715641686,109175984,663811828,241235988,0,2689389,3653170,18859827,24584237
"2013年06月19日",603871468,1050853703,47544196,702335155,111536646,716517727,109312817,665149912,241294040,0,2742071,3653170,18866926,24584237
"2013年06月20日",603960083,1050910945,47546871,702481500,111560660,716852067,109381426,666111106,241311599,0,2742071,3653170,18866926,24593539
"2013年06月20日",605067262,1051610690,47771281,703614903,112561438,717461058,109961199,666804531,241510939,0,2742071,3653170,18866926,24593539
"2013年06月21日",605874632,1054109725,48747157,704306820,112574567,717973050,109981909,667064767,241604731,0,2742071,3653170,18866926,24593539
"2013年06月21日",607364572,1054280983,48754669,705623641,112834866,719634090,110489610,668120931,241801670,0,2749558,3653170,18866926,24596960
"2013年06月22日",607871568,1055147455,48754669,705819391,112980366,719879359,110577099,668354329,241907691,0,2749558,3653170,18866926,24654133
"2013年06月22日",608763581,1055240209,48788205,706896082,113063505,721584353,110876476,669462999,242014395,0,2757455,3653170,18866926,24654133
"2013年06月23日",613179985,1056562571,48788205,707731967,113132518,722087560,111084747,670109067,242091971,0,2757455,3653170,18877440,24684893
"2013年06月23日",614137601,1056970211,48788205,709137490,113423568,723043992,111255680,671952300,242132974,0,2974136,3653170,18878508,24729426
"2013年06月24日",614565064,1057181061,48788205,709391055,113443242,723469208,111622552,672274243,242160296,0,2974136,3653170,18887653,24729426
"2013年06月24日",615078042,1057327536,48931734,710743595,113582098,724349824,111972542,674232541,242264162,0,2974136,3653170,18895230,24803675
"2013年06月25日",616441791,1057607907,48931734,710856248,113626808,724739454,111993259,674451882,242359176,0,2974136,3653170,18895230,24803675
"2013年06月25日",620750890,1057704250,48937454,711795269,113698132,727519001,112323969,675780907,242443932,0,2981774,3653170,18895230,24854789
"2013年06月26日",620965492,1058076983,48939086,712152682,114274491,727986861,112393147,675961093,242447053,0,2985794,3653170,18895230,24854789
"2013年06月26日",621654390,1058179196,48939086,712918085,114374271,729253673,112664225,677744413,242648757,0,2985794,3653170,18895230,24893042
"2013年06月27日",622010543,1058278872,48942302,713736315,114428821,731033941,112694764,678118760,242663134,0,2985794,3653170,18899305,25045834
"2013年06月27日",622550009,1059138915,48963947,715024214,114523170,731706648,113204601,678675174,242978468,0,2993650,3698743,18906203,25045834
"2013年06月28日",622929380,1062758677,48965049,716063302,114546537,732148898,113264705,679282522,243033650,0,2993650,3698743,18909070,25045834
"2013年06月28日",624336756,1063159995,49064386,717629633,114841376,733961630,113456762,680783386,243205105,0,2993650,3698743,18909070,25084689
"2013年06月29日",624932062,1063951871,49067810,717841521,114888109,735019910,113490928,681533454,243206177,0,2995784,3698743,18911662,25087952
"2013年06月29日",625666425,1064650219,49067810,718671424,115083105,736092236,113563683,682952951,243373679,0,3029114,3698743,18911662,25087952
"2013年06月30日",626310812,1066429265,49067810,719297022,115095398,736636312,113864257,683655367,243393197,0,3029114,3698743,18911662,25087952
"2013年06月30日",627073860,1066814669,49075411,720519560,115149573,738002471,113965974,684681153,244077385,0,3029114,3698743,18917934,25087952
"2013年07月01日",627479642,1067200344,49075411,720790280,115407415,738653679,114627320,685314552,245325224,0,3029114,3698743,18917934,25124342
"2013年07月01日",628253498,1068088726,49111041,721860611,115503486,739714845,114752141,686275848,245325224,0,3029114,3698743,18917934,25135767
"2013年07月02日",628778208,1068088726,49111041,722388943,115514970,740716897,114851334,686551445,245366321,0,3029114,3698743,18917934,25135767
"2013年07月02日",629521385,1068219943,51405230,723330034,115561248,743427612,114952764,687189185,245723352,0,3029114,3698743,18917934,25178168
"2013年07月03日",630031649,1068234116,51412777,723467387,115615288,743907267,114992767,687415156,246313761,0,3029114,3698743,18952527,25212904
"2013年07月03日",630393971,1068586166,51413709,724032751,115971872,744916203,115177444,688316849,246402163,0,3029114,3698743,18998105,25212904
"2013年07月04日",630577378,1068715510,51413709,725083204,116453609,745380907,115384094,688770615,246486869,0,3029114,3698743,18998105,25212904
"2013年07月04日",631706744,1068750543,51414849,726341869,116569183,746169332,115566162,690070055,246766576,0,3032078,3698743,18998105,25253213
"2013年07月05日",632574925,1069416366,51414849,726795932,116591408,746385639,115710413,690461467,246789709,0,3032078,3698743,18998105,25253213
"2013年07月05日",633601401,1069465909,52302744,728218732,116714158,747249653,116105587,691886811,247112932,0,3032078,3698743,18998105,25253213
"2013年07月06日",634460361,1071414786,52302744,728589538,116780643,748119436,116163167,692163917,247215716,0,3032078,3698743,19002011,25274523
"2013年07月06日",635542400,1071891789,52382883,729132619,116882776,749483054,116287488,692973249,247946304,0,3032078,3698743,19002011,25284933
"2013年07月07日",635897192,1073150434,52382883,730184848,116974256,750237360,116421230,693233179,248063031,0,3032078,3698743,19002011,25304938
"2013年07月07日",636865954,1073328434,52382883,731250737,117149086,751414592,116620176,693845747,248654694,0,3032078,3698743,19003724,25304938
"2013年07月08日",637502829,1073606259,52382883,731515593,117168917,751728046,116628344,694902382,251585834,0,3032078,3698743,19009143,25728306
"2013年07月08日",638381035,1074018701,52382883,732866500,117325252,752971565,117161531,695751458,251693468,0,3181231,3705710,19011398,25728306
"2013年07月09日",638964656,1075408274,52382883,733013420,117349659,753431963,117240367,695959155,251713990,0,3181231,3705710,19011398,25739590
"2013年07月09日",639559390,1075436026,52384030,733782285,117423139,755231299,117661927,697163909,251955216,0,3194540,3705710,19011398,25771224
"2013年07月10日",640306391,1075606396,52706107,734239501,117433813,756237150,117722308,697800528,252366577,0,3194540,3705987,19011398,25783354
"2013年07月10日",641114234,1076192401,52713482,735251711,117458892,757336958,118329431,699163730,252501552,0,3194540,3705987,19011398,25834278
"2013年07月11日",641351117,1076308870,52713482,735378551,117464359,758653993,118549995,700558643,252939007,0,3194540,3705987,19011398,25860180
"2013年07月11日",641953297,1076824959,52713482,738085043,117528432,759361270,118821116,701790531,253010405,0,3205404,3705987,19011398,25922727
"2013年07月12日",642324744,1077249280,52713482,738819423,117547706,759965401,118981849,702133677,253102641,0,3207334,3705987,19011398,25932011
"2013年07月12日",643472987,1079600678,52713482,740564512,117762183,761569998,119439508,702547166,253652467,0,3507487,3705987,19011398,25940745
"2013年07月13日",643789798,1080892957,52713482,740795152,117795783,762168165,119446838,703482810,253736411,0,3550005,3705987,19016228,25948096
"2013年07月13日",644529712,1081650649,52713482,741784145,117904088,765157653,119989983,704700245,253971290,0,3550005,3705987,19016228,25986842
"2013年07月14日",645125102,1082147427,52713482,741899056,117915034,765572730,120282023,705877057,254117221,0,3550005,3705987,19016228,25994430
"2013年07月14日",646132610,1082396495,52713482,742450209,117968493,767460776,120545896,706616707,254322489,0,3554627,3705987,19022689,26129879
"2013年07月15日",646328651,1082610173,52713482,742971135,118014496,768109039,120689207,707011983,256128863,0,3554627,3705987,19022689,26136411
"2013年07月15日",647219538,1083401683,52713482,743941657,118113966,769371757,121130210,707800799,256266504,0,3554627,3705987,19045267,26143286
"2013年07月16日",647817708,1083454968,52714069,744543834,118128709,769746077,121312656,708332137,256537822,0,3554627,3705987,19045267,26150008
"2013年07月16日",648615040,1083786499,52714069,745315745,118295299,770601053,121567404,709992415,256743840,0,3554627,3732710,19045267,26150008
"2013年07月17日",648828847,1083862587,52714069,745463879,118402835,771968012,121654490,710898705,256809319,0,3554627,3732710,19045267,26158488
"2013年07月17日",649402737,1083879181,52720191,747216659,118479117,773249839,122030414,712026332,257026301,0,3665681,3732710,19045267,26167437
"2013年07月18日",649953046,1083984484,52721687,747580707,118545477,773814279,122553434,712238927,257258561,0,3669191,3732710,19045267,26177015
"2013年07月18日",651247452,1084033172,52723922,748259212,118758771,776049235,123092007,713230464,257412539,0,3672563,3732710,19045267,26207608
"2013年07月19日",651448682,1084634236,52723922,748713430,118829250,776713001,123109210,713514191,257648946,0,3672563,3732710,19045267,26239271
"2013年07月19日",653392854,1087437165,53638196,750129116,118981060,777820505,123240333,714753278,257826058,0,3675635,3732710,19045267,26244844
"2013年07月20日",653775298,1088819193,53638196,750279814,119089704,778759726,123299662,715407946,257882862,0,3675635,3732710,19045267,26256588
"2013年07月20日",654854944,1088992549,53638196,751313494,119156823,779561647,123472908,716371827,258410405,0,3675635,3732710,19045267,26294986
"2013年07月21日",655336612,1089412276,53638196,751492445,119524483,780120165,123526119,716776935,258561562,0,3675635,3732710,19045267,26301371
"2013年07月21日",656378322,1089630755,53639601,752209536,119637542,781115997,123698354,717818234,258785781,0,3675635,3732710,19045267,26456313
"2013年07月22日",656708969,1089833200,53639601,752914233,119657731,782782323,123834329,718351671,258824129,0,3675635,3732710,19045267,26479259
"2013年07月22日",657602011,1091184621,53653431,753718791,119759852,783902751,124304602,720656692,258968024,0,3675635,3732710,19045267,26504603
"2013年07月23日",657957483,1092953202,53653431,754091928,119790220,784155038,124762449,721486191,258973240,0,3675635,3732710,19045267,26509918
